SubmissionDate,duration,caseid,enumname,v2_03,v2_03_1,v2_03_2,v2_03_3,v2_03_4,v2_03_5,v2_03_6,v2_03_7,v2_03_8,v2_03__44,v2_03_oth,v2_04c,v2_04b,v2_04a,v2_06_years,v2_06_months,QQ1,QQ1_1,QQ1_2,QQ1_3,QQ1_4,QQ1_5,QQ1_6,QQ1_7,QQ1_8,QQ1_9,QQ1__44,QQ1_8888,QQ1_9999,QQ1_oth,QQ2,QQ2_1,QQ2_2,QQ2_3,QQ2_4,QQ2_5,QQ2_6,QQ2_7,QQ2_8,QQ2_9,QQ2_10,QQ2__44,QQ2_8888,QQ2_9999,QQ2_oth,QQ3,QQ3_1,QQ3_2,QQ3_3,QQ3_4,QQ3_5,QQ3_6,QQ3_7,QQ3_8,QQ3_9,QQ3__44,QQ3_8888,QQ3_9999,QQ3_oth,QQ4,QQ4_1,QQ4_2,QQ4_3,QQ4_4,QQ4_8888,QQ4_oth,QQ5,QQ5a,QQ5a_date,QQ5b,QQ5b_1,QQ5b_2,QQ5b_3,QQ5b_4,QQ5b_5,QQ5b_6,QQ5b__44,QQ5b_8888,QQ5b_9999,QQ5b_oth,QQ5c,QQ5c_1,QQ5c_2,QQ5c_3,QQ5c_4,QQ5c_5,QQ5c_6,QQ5c__44,QQ5c_8888,QQ5c_9999,QQ5c_oth,QQ5c_1,QQ5c_2,v3_04,v3_04_1,v3_04_2,v3_04_3,v3_04_4,v3_04_5,v3_04_6,v3_04_7,v3_04__44,v3_04_8888,v3_04_9999,v3_04_8,v3_04_oth,QQ6,QQ6_1,QQ6_2,QQ6_3,QQ6_4,QQ6_5,QQ6_6,QQ6_7,QQ6_8,QQ6_9,QQ6_10,QQ6_11,QQ6_12,QQ6__44,QQ6_8888,QQ6_9999,QQ6_oth,QQ_comments,v4_10a,v4_10a_add,v5_05,v5_05_oth,v5_07,v5_07_1,v5_07_2,v5_07_3,v5_07_4,v5_07_5,v5_07_6,v5_07_7,v5_07__44,v5_07_8888,v5_07_9999,v5_07_oth,v5_09,v5_09_1,v5_09_2,v5_09_3,v5_09_4,v5_09_5,v5_09_6,v5_09_7,v5_09_8,v5_09_9,v5_09__44,v5_09_8888,v5_09_9999,v5_09_oth,v5_10,v5_10_1,v5_10_2,v5_10_3,v5_10_4,v5_10__44,v5_10_8888,v5_10_9999,v5_10_oth,v5_comments,v4_11a,v4_11b,v4_11b_1,v4_11b_2,v4_11b_3,v4_11b_4,v4_11b_5,v4_11b_6,v4_11b__44,v4_11b_8888,v4_11b_9999,v4_11b_oth,v4_13c,v4_13c_1,v4_13c_2,v4_13c_3,v4_13c_4,v4_13c_8888,v4_13c_9999,v4_13a,v4_13d_yn,v4_13d_mins,v4_13d_hours,v4_13d_days,v4_13b_yn,v4_13b,v4_13e,v4_13f_yn,v4_13f_mins,v4_13f_hours,v4_13f_days,v4_03,v4_03_1,v4_03_2,v4_03_3,v4_03_4,v4_03_5,v4_03_6,v4_03_7,v4_03__44,v4_03_8888,v4_03_9999,v4_03_oth,v4_03a,v4_04,v4_04_1,v4_04_2,v4_04_3,v4_04__44,v4_04_8888,v4_04_9999,v4_04_oth,v4_07,v4_07_1,v4_07_2,v4_07_3,v4_07_4,v4_07_5,v4_07_6,v4_07_7,v4_07__44,v4_07_8888,v4_07_9999,v4_07_oth,v4_comments,v3_01a,v3_01b,v3_01b_1,v3_01b_2,v3_01b_3,v3_01b_4,v3_01b__44,v3_01b_8888,v3_01b_9999,v3_01b_oth,v3_02a,v3_02,v3_05,v3_05_1,v3_05_2,v3_05_3,v3_05_4,v3_05__44,v3_05_8888,v3_05_9999,v3_05_5,v3_05_oth,v3_06,v3_06_1,v3_06_2,v3_06_3,v3_06_4,v3_06_5,v3_06_8888,v3_06__44,v3_06_9999,v3_06_oth,v3_07,v3_07_1,v3_07_2,v3_07_3,v3_07_4,v3_07_5,v3_07_6,v3_07_7,v3_07_8,v3_07_9,v3_07_10,v3_07_11,v3_07_12,v3_07__44,v3_07_8888,v3_07_9999,v3_07_oth,v3_comments,v4_01,v4_01_1,v4_01_2,v4_01_3,v4_01_4,v4_01_5,v4_01_6,v4_01_7,v4_01_8,v4_01_9,v4_01__44,v4_01_8888,v4_01_9999,v4_01_oth,v4_08a,v4_08b,v4_08b_1,v4_08b_2,v4_08b_3,v4_08b_4,v4_08b_5,v4_08b__44,v4_08b_8888,v4_08b_9999,v4_08b_oth,v4_09,v4_09_oth,v4_12a,v4_12b,v4_12b_1,v4_12b_2,v4_12b_3,v4_12b_4,v4_12b_5,v4_12b_6,v4_12b__44,v4_12b_8888,v4_12b_9999,v4_12b_oth,v5_03,v5_03_1,v5_03_2,v5_03_0,v5_03__44,v5_03_oth,v5_06,v5_06_1,v5_06_2,v5_06_3,v5_06_4,v5_06_5,v5_06_6,v5_06__44,v5_06_8888,v5_06_9999,v5_06_oth,v5_04,v5_04_1,v5_04_2,v5_04_3,v5_04_4,v5_04_5,v5_04_6,v5_04_7,v5_04_8,v5_04_9,v5_04_10,v5_04__44,v5_04_8888,v5_04_9999,v5_04_oth,endinfo_2,endinfo_3,endinfo_3a,askinfo,info_count,askinfo_loop_count,endinfo_comment
6/27/21 8:34,307,5072,-1,8,0,0,0,0,0,0,0,1,0,,24,-1,-1,34,,8888,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/27/21 8:58,1372,5772,-1,8,0,0,0,0,0,0,0,1,0,,25,-1,-1,24,,1 2 3 4 5 7 -44,1,1,1,1,1,0,1,0,0,1,0,0,"Insomnia, palpitations",1 3 5 6 7 9,1,0,1,0,1,1,1,0,1,0,0,0,0,,1 2 3 8,1,1,1,0,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3 6 7,0,0,1,0,0,1,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,1,,3 5,0,0,1,0,1,0,0,0,0,0,,3 4 7,0,0,1,1,0,0,1,0,0,0,0,0,,-44,0,0,0,0,1,0,0,Thermometer,,1,,,,,,,,,,,,8888,0,0,0,0,1,0,,,,,,,,,,,,,1 2,1,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,1 3,1,0,1,0,0,0,0,0,0,0,,,0,1,1,0,0,0,0,0,0,,10,0,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8888,0,0,0,0,0,0,0,0,0,0,1,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,1,1,0,0,0,,3 6,0,0,1,0,0,1,0,0,0,,5 7,0,0,0,0,1,0,1,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Didn't have anyone working in health post number
6/27/21 9:33,1404,5241,-1,4,0,0,0,1,0,0,0,0,0,,24,-1,-1,30,,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,,3 6,0,0,1,0,0,1,0,0,0,0,0,0,0,,2 3 4,0,1,1,1,0,0,0,0,0,0,0,0,,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8888,0,0,0,0,0,0,0,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,,1,,3 5,0,0,1,0,1,0,0,0,0,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,1 2 3,1,1,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,1,8888,0,0,0,0,1,0,,6,0,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,4,2,1,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 5,0,1,0,0,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,2 3 5,0,1,1,0,1,0,0,0,0,,10,0,0,0,0,0,0,0,0,0,1,0,0,0,,-1,-1,-1,-1,-1,-1,
6/27/21 9:50,1844,119,-1,8,0,0,0,0,0,0,0,1,0,,69,-1,-1,20,,1 2 7 -44,1,1,0,0,0,0,1,0,0,1,0,0,"Diarrhea 
Bodyache",1 3 5,1,0,1,0,1,0,0,0,0,0,0,0,0,,2 3 -44,0,1,1,0,0,0,0,0,0,1,0,0,Isolate garera rakhne,1 2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8888,0,0,0,0,0,0,0,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,2,,5,0,0,0,0,1,0,0,0,0,0,,7,0,0,0,0,0,0,1,0,0,0,0,0,,-44,0,0,0,0,1,0,0,Covid sankraman ghatauna ko lagi talim,,1,,,,,,,,,,,,1 2,1,1,0,0,0,0,2,1,20,,,1,3,1,8888,,,,1 2 4,1,1,0,1,0,0,0,0,0,0,,1,2,0,1,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,,,2,,,,,,,,,,2,2,1 3,1,0,1,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Jul-44,0,0,0,0,0,0,1,0,0,1,0,0,Khet bari ma kaam garna garo,0,,,,,,,,,,,2,,1,3,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,,3,0,0,1,0,0,0,0,0,0,,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Number of ANM of HP
6/27/21 9:53,2249,15775,-1,8,0,0,0,0,0,0,0,1,0,,12,-1,-1,7,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,,1 3 5 -44,1,0,1,0,1,0,0,0,0,0,1,0,0,"Bahira gayera aayesi nuhaune, use of Sanitizer",4 8,0,0,0,1,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun-44,0,0,0,0,0,1,0,1,0,0,0,"Mutuko Dirga rogiharule, santaanko chahana hune bektiharule pani lagauna sakidaina",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,COVID sambhandi training ekdum awasekta bhayeko,3,Phone bata ahileko samayema dherai kurakaani huncha.,1,,5 6,0,0,0,0,1,1,0,0,0,0,,-44,0,0,0,0,0,0,0,0,0,1,0,0,"Aafule nirdeshan diye baapat Pani community people haru mask lagaunuhunna, duri kayam garnuhunna.",-44,0,0,0,0,1,0,0,"""Niyam kadaa bhayekobhaye like: mask anibarya lagaunuparne, duri kayam garne aayobhane community people harule suntheki?""- FCHV",,1,,,,,,,,,,,,1,1,0,0,0,0,0,1,8888,,,,8888,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,3,0,0,1,0,0,0,0,0,0,0,,,0,-44,0,0,0,0,1,0,0,Pregnant nabhayeko kaaranle garda,8,1,1,1,0,0,0,0,0,0,0,,Feb-44,0,1,0,0,0,0,1,0,"""hamro laagi aaudaina""? Bhanne prasna dherai aaucha from community people.",1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,2 5 8,0,1,0,0,1,0,0,1,0,0,0,0,,0,,,,,,,,,,,2,,1,2 3,0,1,1,0,0,0,0,0,0,,0,0,0,1,0,,4 6,0,0,0,1,0,1,0,0,0,,1 8 -44,1,0,0,0,0,0,0,1,0,0,1,0,0,Janachetana failaiyo bhanepani kasaile wasta gardainan.,-1,-1,-1,-1,-1,-1,
6/27/21 9:58,1568,11952,-1,-44,0,0,0,0,0,0,0,0,1,"Hindi, english",55,-1,-1,2,,1 2 4 6 -44,1,1,0,1,0,1,0,0,0,1,0,0,Diarrhea,1 3 5 6 7,1,0,1,0,1,1,1,0,0,0,0,0,0,,1 2 3 4 7 8,1,1,1,1,0,0,1,1,0,0,0,0,,1 2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,0,0,0,0,0,0,0,1,0,0,0,"Chronic illness:Heart patient, kidney patient",1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,2,,5 6,0,0,0,0,1,1,0,0,0,0,,4 5,0,0,0,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,,,0,1,1,0,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,,,,,,,,2,8888,,,,1 2 4,1,1,0,1,0,0,0,0,0,0,,1,2,0,1,0,0,0,0,,1 2 3,1,1,1,0,0,0,0,0,0,0,,,1,,,,,,,,,,2,1,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 5 6,0,1,0,0,1,1,0,0,0,0,0,0,,0,,,,,,,,,,,2,,1,2 3,0,1,1,0,0,0,0,0,0,,1,1,0,0,0,,3 6,0,0,1,0,0,1,0,0,0,,1 2 3 7,1,1,1,0,0,0,1,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Male volunteer. But responded to be working as swastha swayam sevika were asked.
6/27/21 10:00,1034,1411,-1,8,0,0,0,0,0,0,0,1,0,,37,-1,-1,9,,1 2 5 6 7,1,1,0,0,1,1,1,0,0,0,0,0,,1 5 6,1,0,0,0,1,1,0,0,0,0,0,0,0,,1 2 4,1,1,0,1,0,0,0,0,0,0,0,0,,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,,2,,2 3 5,0,1,1,0,1,0,0,0,0,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,1 2 3,1,1,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 4,1,0,0,1,0,0,0,0,0,0,,1,2,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,3,1,1,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 6 8,0,1,0,0,0,1,0,1,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,1 2 3,1,1,1,0,0,0,0,0,0,,1 2 5,1,1,0,0,1,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/27/21 10:21,1199,5153,-1,8,0,0,0,0,0,0,0,1,0,,24,-1,-1,3,,1 2 4,1,1,0,1,0,0,0,0,0,0,0,0,,3 4 7 8,0,0,1,1,0,0,1,1,0,0,0,0,0,,2 3 5 7 8,0,1,1,0,1,0,1,1,0,0,0,0,,1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8888,0,0,0,0,0,0,0,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,2,,5 6 -44,0,0,0,0,1,1,0,1,0,0,Social distancing,1 2 4,1,1,0,1,0,0,0,0,0,0,0,0,,1 2 3,1,1,1,0,0,0,0,,,1,,,,,,,,,,,,1,1,0,0,0,0,0,1,0,,,,1,7,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,1 3,1,0,1,0,0,0,0,0,0,0,,,1,,,,,,,,,,4,2,1,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 6 7,0,1,0,0,0,1,1,0,0,0,0,0,,0,,,,,,,,,,,2,,1,2 3 -44,0,1,1,0,0,0,1,0,0,Insomnia,1,1,0,0,0,,2 3 4,0,1,1,1,0,0,0,0,0,,1 2 3 5,1,1,1,0,1,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/27/21 10:21,2209,613,-1,8,0,0,0,0,0,0,0,1,0,,49,-1,-1,14,,1 2 3 -44,1,1,1,0,0,0,0,0,0,1,0,0,Rugha lagney,1 3 5 6 -44,1,0,1,0,1,1,0,0,0,0,1,0,0,"Khop lagauney, sanitizer prayog garney",3 8,0,0,1,0,0,0,0,1,0,0,0,0,,1 2,1,1,0,0,0,,1,1,,1 3 4,1,0,1,1,0,0,0,0,0,,-44,0,0,0,0,0,0,1,0,0,Ward stariye,,,2 5 6 -44,0,1,0,0,1,1,0,1,0,0,0,Kidney ko samasya huney harule,1 4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,3,,1,,May-44,0,0,0,0,1,0,0,1,0,0,"Bhid bhad ma najaney,",9,0,0,0,0,0,0,0,0,1,0,0,0,,Feb-44,0,1,0,0,1,0,0,Khop lagauney milney umer samuhale khop paye ramro hunthiyo,,0,-44,0,0,0,0,0,0,1,0,0,Covid symptoms dekhiyema Matra chaso rakhney,1 2,1,1,0,0,0,0,2,8888,,,,1,1,1,1,5,,,1,1,0,0,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,4,1,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Khop upalabdha vayera sabailey lagauna paye ramro huntheo,2 9,0,1,0,0,0,0,0,0,1,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,-44,0,0,0,0,0,0,1,0,0,"Quarantine ko bewastha garney, PCR garera Matra Ghar farkiney banaune",1 9,1,0,0,0,0,0,0,0,1,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/27/21 10:42,2540,894,-1,8,0,0,0,0,0,0,0,1,0,,49,-1,-1,13,,1 2 3 4 5,1,1,1,1,1,0,0,0,0,0,0,0,,1 3 5 6 8,1,0,1,0,1,1,0,1,0,0,0,0,0,,2 3 -44,0,1,1,0,0,0,0,0,0,1,0,0,Counselling to patient that everything is going to be alright.,1,1,0,0,0,0,,1,4,,1 3,1,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,,,,-44,0,0,0,0,0,0,0,1,0,0,0,"Dum ko rogi, TB laageko, Dherai ausadhi khane bektiharu lai dinuhunna.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,2,,Jun-44,0,0,0,0,0,1,0,1,0,0,"Distance maintain garnuparyo bhanera sikaunubhakothyo, khana haru chopera rakhne bhanera sikaunubhayo",-44,0,0,0,0,0,0,0,0,0,1,0,0,Sometimes delivery liyera health post jaada COVID laagcha ki bhanera darr huncha.,1,1,0,0,0,0,0,0,,,1,,,,,,,,,,,,1,1,0,0,0,0,0,1,8888,,,,8888,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,4,0,0,0,1,0,0,0,0,0,0,,,1,,,,,,,,,,2,1,Jan-44,1,0,0,0,1,0,0,0,Hami sabai Jana lagaunuparcha  bhanne jasto kura community people garnuhuncha,Feb-44,0,1,0,0,0,0,1,0,Kaile aaucha bhanne prasna common huncha.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Sabai bektilai khop Aaosh bhanne wish cha.,2 8,0,1,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,4 5,0,0,0,1,1,0,0,0,0,,1 8 9,1,0,0,0,0,0,0,1,1,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/27/21 11:08,2139,13531,-1,4,0,0,0,1,0,0,0,0,0,,9,-1,-1,30,,2 3 5 7,0,1,1,0,1,0,1,0,0,0,0,0,,1 3 5 6 -44,1,0,1,0,1,1,0,0,0,0,1,0,0,Sanitizer ko prayog garney,2 4 8,0,1,0,1,0,0,0,1,0,0,0,0,,4,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8888,0,0,0,0,0,0,0,0,1,0,0,,1 4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,3,,3,,-44,0,0,0,0,0,0,0,1,0,0,Gau ma dherai nadulna Vannu vayeko cha,Jan-44,1,0,0,0,0,0,0,0,0,1,0,0,"Aama samuha baithak basney Bela mask , sanitizer ko bewastha participants lai vaye ramro huntheo",4,0,0,0,1,0,0,0,,"PPE, Ratima hidda light ko bewastha",1,,,,,,,,,,,,1,1,0,0,0,0,0,2,8888,,,,8888,,,,,,,1 2,1,1,0,0,0,0,0,0,0,0,,8888,2,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,5,1,1,1,0,0,0,0,0,0,0,,-44,0,0,0,0,0,0,1,0,Second dose aayena vanxan,Jun-44,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,District office,,2 6 7 8 -44,0,1,0,0,0,1,1,1,0,1,0,0,Aama samuha ko baithak basna samasya,0,,,,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,1,0,,-44,0,0,0,0,0,0,1,0,0,Bhid bhad kaam garney vanera sujhab diney,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/27/21 11:24,1612,13663,-1,-44,0,0,0,0,0,0,0,0,1,Limbhu,9,-1,-1,3,,1 2 5,1,1,0,0,1,0,0,0,0,0,0,0,,1 5 6,1,0,0,0,1,1,0,0,0,0,0,0,0,,1 2 4,1,1,0,1,0,0,0,0,0,0,0,0,,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8888,0,0,0,0,0,0,0,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,2,,1 5,1,0,0,0,1,0,0,0,0,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,2 3,0,1,1,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,,1,2,0,1,0,0,0,0,,3,0,0,1,0,0,0,0,0,0,0,,,2,,,,,,,,,,4,2,1,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8888,0,0,0,0,0,0,0,0,0,0,1,0,,8888,,,,,,,,,,,2,,0,,,,,,,,,,,,1,1,0,0,0,,1 3,1,0,1,0,0,0,0,0,0,,1 2 9,1,1,0,0,0,0,0,0,1,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/27/21 11:27,2213,5335,-1,4,0,0,0,1,0,0,0,0,0,,25,-1,-1,7,,Feb-44,0,1,0,0,0,0,0,0,0,1,0,0,Ghati dukhne,1 5,1,0,0,0,1,0,0,0,0,0,0,0,0,,2 4 8,0,1,0,1,0,0,0,1,0,0,0,0,,4,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,2,,6,0,0,0,0,0,1,0,0,0,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,3,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,8888,0,0,0,0,1,0,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,,,0,-44,0,0,0,0,1,0,0,Bacha sano bhayeko le nalagako,2,0,1,1,0,0,0,0,0,0,0,,-44,0,0,0,0,0,0,1,0,Fchv bhayera kaam gardai ho tara kaam garne thau ma nagako 2 barsa bhayo nani sano bhayera,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,0,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,3,0,0,1,0,0,0,0,0,0,,Jan-44,1,0,0,0,0,0,0,0,0,0,1,0,0,Hiddul garna garo,-1,-1,-1,-1,-1,-1,"This fchv has not resigned or left the post but is not working in the assigned community because her child is small (this information was given in the middle of survey, starting ma she said she is working as fchv)
I had to repeat question many times
Had to explain several times kept on saying malai tha chaina bujhdaina"
6/27/21 11:32,2880,1475,-1,8,0,0,0,0,0,0,0,1,0,,37,-1,-1,26,,1 2 3 -44,1,1,1,0,0,0,0,0,0,1,0,0,Common cold,1 3 5 6 -44,1,0,1,0,1,1,0,0,0,0,1,0,0,Use of Sanitizer,Apr-44,0,0,0,1,0,0,0,0,0,1,0,0,"Maintaining the distance with patients, counselling the patient",1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun-44,0,0,0,0,0,1,0,1,0,0,0,"Bed ridden patients, long term heart ko laagi medicine use gareko patients harulai dinuhunna",1 5 -44,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Jilla bata, phone ko ring bajda tahhune",,3,,2,,-44,0,0,0,0,0,0,0,1,0,0,Khop lagaunuparcha,9,0,0,0,0,0,0,0,0,1,0,0,0,,-44,0,0,0,0,1,0,0,"Sabailai purna khop lagaunapaye ramro hunthyo, Taalim paayeko bhaye ajha ramro hunthyo.",,1,,,,,,,,,,,,1,1,0,0,0,0,0,1,1,15,,,1,7,,,,,,1,1,0,0,0,0,0,0,0,0,0,,0,2,0,1,0,0,0,0,,3,0,0,1,0,0,0,0,0,0,0,,,1,,,,,,,,,,5,2,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1 5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,2 7 8 -44,0,1,0,0,0,0,1,1,0,1,0,0,"pregnant woman lai hospital purauda puraudai baatomai mitryu bhayeko, kasaiko bacchamatrai Kai Mrityu.",0,,,,,,,,,,,2,,1,2 3,0,1,1,0,0,0,0,0,0,,0,0,0,1,0,,-44,0,0,0,0,0,0,1,0,0,"Counselling garne patients harulai, convincing people to wear masks.",1 2 8 9 -44,1,1,0,0,0,0,0,1,1,0,1,0,0,"Bidesh Jane people haru rokiyeko, yatayat kharcha dherai pareko, travel restriction especially in rainy season is increasing the problem.",-1,-1,-1,-1,-1,-1,Interview was taken from different number:9847761109
